t, с;m, кг;V_x, м/с;V_y, м/с;x, м;y, м;h, м;V, м/с;theta, град.;Theta, град.;Theta_с, град.;alpha, град.;phi, град.
519.10000000;1903.16330523;1042.84304915;49.85968045;285727.29661405;1854940.35015132;138817.46332719;1044.03429680;-16.49841965;11.49408008;2.73730114;-19.23572079;8.75677894
519.20000000;1903.16330523;1042.82185483;49.72211192;285831.57985931;1854945.32924091;138838.26328150;1044.00656574;-16.49841965;11.48971768;2.72981545;-19.22823510;8.75990223
519.30000000;1903.16330523;1042.80065347;49.58454759;285935.86098478;1854950.29457385;138859.05489376;1043.97884569;-16.49841965;11.48535506;2.72232962;-19.22074926;8.76302545
519.40000000;1903.16330523;1042.77944509;49.44698747;286040.13998977;1854955.24615057;138879.83816409;1043.95113663;-16.49841965;11.48099223;2.71484363;-19.21326327;8.76614860
519.50000000;1903.16330523;1042.75822968;49.30943155;286144.41687357;1854960.18397148;138900.61309261;1043.92343858;-16.49841965;11.47662918;2.70735749;-19.20577714;8.76927168
519.60000000;1903.16330523;1042.73700725;49.17187983;286248.69163547;1854965.10803702;138921.37967945;1043.89575152;-16.49841965;11.47226590;2.69987121;-19.19829085;8.77239470
519.70000000;1903.16330523;1042.71577778;49.03433231;286352.96427478;1854970.01834759;138942.13792472;1043.86807547;-16.49841965;11.46790242;2.69238477;-19.19080442;8.77551764
519.80000000;1903.16330523;1042.69454129;48.89678899;286457.23479080;1854974.91490362;138962.88782855;1043.84041041;-16.49841965;11.46353871;2.68489819;-19.18331784;8.77864052
519.90000000;1903.16330523;1042.67329777;48.75924986;286561.50318281;1854979.79770553;138983.62939106;1043.81275636;-16.49841965;11.45917479;2.67741146;-19.17583111;8.78176332
520.00000000;1903.16330523;1042.65204722;48.62171494;286665.76945012;1854984.66675373;139004.36261237;1043.78511330;-16.49841965;11.45481064;2.66992458;-19.16834423;8.78488606
520.10000000;1903.16330523;1042.63078965;48.48418421;286770.03359202;1854989.52204865;139025.08749261;1043.75748124;-16.49841965;11.45044629;2.66243755;-19.16085720;8.78800873
520.20000000;1903.16330523;1042.60952505;48.34665768;286874.29560781;1854994.36359071;139045.80403191;1043.72986019;-16.49841965;11.44608171;2.65495038;-19.15337002;8.79113133
520.30000000;1903.16330523;1042.58825343;48.20913534;286978.55549679;1854999.19138033;139066.51223037;1043.70225013;-16.49841965;11.44171692;2.64746305;-19.14588270;8.79425386
520.40000000;1903.16330523;1042.56697478;48.07161719;287082.81325826;1855004.00541792;139087.21208813;1043.67465107;-16.49841965;11.43735191;2.63997558;-19.13839523;8.79737632
520.50000000;1903.16330523;1042.54568911;47.93410323;287187.06889152;1855008.80570391;139107.90360531;1043.64706301;-16.49841965;11.43298668;2.63248796;-19.13090761;8.80049872
520.60000000;1903.16330523;1042.52439641;47.79659347;287291.32239585;1855013.59223871;139128.58678203;1043.61948595;-16.49841965;11.42862123;2.62500019;-19.12341984;8.80362104
520.70000000;1903.16330523;1042.50309669;47.65908790;287395.57377056;1855018.36502274;139149.26161841;1043.59191989;-16.49841965;11.42425557;2.61751228;-19.11593192;8.80674330
520.80000000;1903.16330523;1042.48178994;47.52158651;287499.82301495;1855023.12405642;139169.92811458;1043.56436483;-16.49841965;11.41988969;2.61002421;-19.10844386;8.80986548
520.90000000;1903.16330523;1042.46047617;47.38408932;287604.07012832;1855027.86934018;139190.58627065;1043.53682077;-16.49841965;11.41552360;2.60253600;-19.10095564;8.81298760
521.00000000;1903.16330523;1042.43915538;47.24659631;287708.31510995;1855032.60087443;139211.23608675;1043.50928771;-16.49841965;11.41115729;2.59504764;-19.09346728;8.81610965
521.10000000;1903.16330523;1042.41782756;47.10910748;287812.55795916;1855037.31865958;139231.87756300;1043.48176564;-16.49841965;11.40679076;2.58755913;-19.08597877;8.81923163
521.20000000;1903.16330523;1042.39649272;46.97162285;287916.79867523;1855042.02269606;139252.51069953;1043.45425458;-16.49841965;11.40242401;2.58007047;-19.07849011;8.82235354
521.30000000;1903.16330523;1042.37515086;46.83414239;288021.03725747;1855046.71298429;139273.13549645;1043.42675451;-16.49841965;11.39805705;2.57258166;-19.07100131;8.82547539
521.40000000;1903.16330523;1042.35380198;46.69666612;288125.27370517;1855051.38952468;139293.75195389;1043.39926545;-16.49841965;11.39368987;2.56509271;-19.06351236;8.82859716
521.50000000;1903.16330523;1042.33244608;46.55919403;288229.50801763;1855056.05231765;139314.36007197;1043.37178738;-16.49841965;11.38932248;2.55760361;-19.05602325;8.83171887
521.60000000;1903.16330523;1042.31108316;46.42172613;288333.74019415;1855060.70136363;139334.95985082;1043.34432031;-16.49841965;11.38495487;2.55011436;-19.04853401;8.83484050
521.70000000;1903.16330523;1042.28971321;46.28426240;288437.97023403;1855065.33666302;139355.55129054;1043.31686424;-16.49841965;11.38058704;2.54262496;-19.04104461;8.83796207
521.80000000;1903.16330523;1042.26833625;46.14680285;288542.19813656;1855069.95821625;139376.13439127;1043.28941917;-16.49841965;11.37621899;2.53513542;-19.03355506;8.84108357
521.90000000;1903.16330523;1042.24695226;46.00934749;288646.42390105;1855074.56602373;139396.70915313;1043.26198510;-16.49841965;11.37185073;2.52764573;-19.02606537;8.84420501
522.00000000;1903.16330523;1042.22556126;45.87189629;288750.64752678;1855079.16008588;139417.27557623;1043.23456203;-16.49841965;11.36748226;2.52015589;-19.01857553;8.84732637
522.10000000;1903.16330523;1042.20416323;45.73444928;288854.86901306;1855083.74040313;139437.83366071;1043.20714995;-16.49841965;11.36311357;2.51266590;-19.01108555;8.85044767
522.20000000;1903.16330523;1042.18275819;45.59700644;288959.08835919;1855088.30697588;139458.38340667;1043.17974888;-16.49841965;11.35874466;2.50517577;-19.00359541;8.85356889
522.30000000;1903.16330523;1042.16134613;45.45956777;289063.30556447;1855092.85980455;139478.92481426;1043.15235880;-16.49841965;11.35437554;2.49768548;-18.99610513;8.85669005
522.40000000;1903.16330523;1042.13992705;45.32213328;289167.52062818;1855097.39888957;139499.45788357;1043.12497972;-16.49841965;11.35000620;2.49019505;-18.98861470;8.85981114
522.50000000;1903.16330523;1042.11850095;45.18470296;289271.73354964;1855101.92423135;139519.98261474;1043.09761164;-16.49841965;11.34563664;2.48270448;-18.98112412;8.86293217
522.60000000;1903.16330523;1042.09706784;45.04727681;289375.94432814;1855106.43583030;139540.49900789;1043.07025456;-16.49841965;11.34126687;2.47521375;-18.97363340;8.86605312
522.70000000;1903.16330523;1042.07562770;44.90985484;289480.15296298;1855110.93368685;139561.00706314;1043.04290847;-16.49841965;11.33689689;2.46772288;-18.96614253;8.86917401
522.80000000;1903.16330523;1042.05418056;44.77243703;289584.35945345;1855115.41780141;139581.50678061;1043.01557339;-16.49841965;11.33252668;2.46023186;-18.95865151;8.87229482
522.90000000;1903.16330523;1042.03272639;44.63502339;289688.56379885;1855119.88817440;139601.99816043;1042.98824930;-16.49841965;11.32815627;2.45274069;-18.95116034;8.87541557
523.00000000;1903.16330523;1042.01126521;44.49761391;289792.76599849;1855124.34480623;139622.48120270;1042.96093621;-16.49841965;11.32378564;2.44524938;-18.94366903;8.87853625
523.10000000;1903.16330523;1041.98979701;44.36020861;289896.96605166;1855128.78769732;139642.95590756;1042.93363412;-16.49841965;11.31941479;2.43775792;-18.93617757;8.88165687
523.20000000;1903.16330523;1041.96832180;44.22280747;290001.16395766;1855133.21684809;139663.42227512;1042.90634303;-16.49841965;11.31504373;2.43026631;-18.92868596;8.88477741
523.30000000;1903.16330523;1041.94683957;44.08541049;290105.35971579;1855137.63225895;139683.88030551;1042.87906294;-16.49841965;11.31067245;2.42277456;-18.92119420;8.88789789
523.40000000;1903.16330523;1041.92535033;43.94801768;290209.55332534;1855142.03393032;139704.32999885;1042.85179384;-16.49841965;11.30630096;2.41528265;-18.91370230;8.89101830
523.50000000;1903.16330523;1041.90385407;43.81062903;290313.74478562;1855146.42186262;139724.77135526;1042.82453574;-16.49841965;11.30192925;2.40779061;-18.90621025;8.89413864
523.60000000;1903.16330523;1041.88235080;43.67324454;290417.93409592;1855150.79605627;139745.20437485;1042.79728864;-16.49841965;11.29755733;2.40029841;-18.89871806;8.89725892
523.70000000;1903.16330523;1041.86084052;43.53586421;290522.12125555;1855155.15651167;139765.62905775;1042.77005254;-16.49841965;11.29318519;2.39280607;-18.89122571;8.90037912
523.80000000;1903.16330523;1041.83932322;43.39848804;290626.30626379;1855159.50322925;139786.04540409;1042.74282744;-16.49841965;11.28881284;2.38531358;-18.88373322;8.90349926
523.90000000;1903.16330523;1041.81779891;43.26111603;290730.48911996;1855163.83620942;139806.45341397;1042.71561333;-16.49841965;11.28444027;2.37782094;-18.87624059;8.90661933
524.00000000;1903.16330523;1041.79626759;43.12374818;290834.66982334;1855168.15545259;139826.85308753;1042.68841023;-16.49841965;11.28006749;2.37032816;-18.86874780;8.90973933
524.10000000;1903.16330523;1041.77472925;42.98638448;290938.84837324;1855172.46095919;139847.24442488;1042.66121811;-16.49841965;11.27569449;2.36283523;-18.86125487;8.91285927
524.20000000;1903.16330523;1041.75318391;42.84902494;291043.02476896;1855176.75272963;139867.62742615;1042.63403700;-16.49841965;11.27132128;2.35534215;-18.85376180;8.91597913
524.30000000;1903.16330523;1041.73163155;42.71166956;291147.19900979;1855181.03076432;139888.00209145;1042.60686689;-16.49841965;11.26694786;2.34784893;-18.84626857;8.91909893
524.40000000;1903.16330523;1041.71007218;42.57431832;291251.37109503;1855185.29506368;139908.36842090;1042.57970777;-16.49841965;11.26257422;2.34035556;-18.83877520;8.92221866
524.50000000;1903.16330523;1041.68850580;42.43697124;291355.54102399;1855189.54562812;139928.72641463;1042.55255965;-16.49841965;11.25820037;2.33286204;-18.83128169;8.92533833
524.60000000;1903.16330523;1041.66693240;42.29962832;291459.70879596;1855193.78245806;139949.07607275;1042.52542253;-16.49841965;11.25382630;2.32536838;-18.82378802;8.92845792
524.70000000;1903.16330523;1041.64535200;42.16228954;291563.87441024;1855198.00555392;139969.41739538;1042.49829640;-16.49841965;11.24945202;2.31787457;-18.81629421;8.93157745
524.80000000;1903.16330523;1041.62376459;42.02495491;291668.03786613;1855202.21491611;139989.75038266;1042.47118128;-16.49841965;11.24507752;2.31038061;-18.80880026;8.93469691
524.90000000;1903.16330523;1041.60217017;41.88762443;291772.19916292;1855206.41054504;140010.07503469;1042.44407715;-16.49841965;11.24070281;2.30288651;-18.80130615;8.93781630
525.00000000;1903.16330523;1041.58056874;41.75029810;291876.35829993;1855210.59244113;140030.39135159;1042.41698402;-16.49841965;11.23632789;2.29539226;-18.79381190;8.94093563
525.10000000;1903.16330523;1041.55896030;41.61297591;291980.51527644;1855214.76060480;140050.69933349;1042.38990188;-16.49841965;11.23195275;2.28789786;-18.78631751;8.94405489
525.20000000;1903.16330523;1041.53734485;41.47565788;292084.67009175;1855218.91503646;140070.99898051;1042.36283074;-16.49841965;11.22757740;2.28040332;-18.77882297;8.94717408
525.30000000;1903.16330523;1041.51572239;41.33834398;292188.82274517;1855223.05573651;140091.29029276;1042.33577060;-16.49841965;11.22320184;2.27290863;-18.77132828;8.95029320
525.40000000;1903.16330523;1041.49409293;41.20103423;292292.97323600;1855227.18270539;140111.57327037;1042.30872146;-16.49841965;11.21882606;2.26541380;-18.76383345;8.95341226
525.50000000;1903.16330523;1041.47245646;41.06372862;292397.12156353;1855231.29594350;140131.84791346;1042.28168331;-16.49841965;11.21445007;2.25791882;-18.75633847;8.95653125
525.60000000;1903.16330523;1041.45081298;40.92642716;292501.26772706;1855235.39545125;140152.11422214;1042.25465617;-16.49841965;11.21007386;2.25042369;-18.74884334;8.95965017
525.70000000;1903.16330523;1041.42916250;40.78912983;292605.41172589;1855239.48122907;140172.37219654;1042.22764001;-16.49841965;11.20569744;2.24292842;-18.74134807;8.96276902
525.80000000;1903.16330523;1041.40750500;40.65183665;292709.55355932;1855243.55327736;140192.62183677;1042.20063486;-16.49841965;11.20132081;2.23543300;-18.73385265;8.96588781
525.90000000;1903.16330523;1041.38584051;40.51454760;292813.69322666;1855247.61159654;140212.86314296;1042.17364070;-16.49841965;11.19694397;2.22793744;-18.72635709;8.96900653
526.00000000;1903.16330523;1041.36416900;40.37726269;292917.83072719;1855251.65618702;140233.09611523;1042.14665754;-16.49841965;11.19256691;2.22044173;-18.71886137;8.97212518
526.10000000;1903.16330523;1041.34249049;40.23998192;293021.96606022;1855255.68704921;140253.32075368;1042.11968538;-16.49841965;11.18818964;2.21294587;-18.71136552;8.97524377
526.20000000;1903.16330523;1041.32080498;40.10270529;293126.09922505;1855259.70418354;140273.53705846;1042.09272421;-16.49841965;11.18381216;2.20544987;-18.70386952;8.97836228
526.30000000;1903.16330523;1041.29911246;39.96543279;293230.23022098;1855263.70759041;140293.74502966;1042.06577404;-16.49841965;11.17943446;2.19795372;-18.69637337;8.98148074
526.40000000;1903.16330523;1041.27741294;39.82816442;293334.35904731;1855267.69727023;140313.94466742;1042.03883487;-16.49841965;11.17505655;2.19045743;-18.68887708;8.98459912
526.50000000;1903.16330523;1041.25570641;39.69090018;293438.48570334;1855271.67322343;140334.13597185;1042.01190669;-16.49841965;11.17067843;2.18296099;-18.68138064;8.98771744
526.60000000;1903.16330523;1041.23399288;39.55364008;293542.61018836;1855275.63545041;140354.31894308;1041.98498951;-16.49841965;11.16630009;2.17546441;-18.67388405;8.99083569
526.70000000;1903.16330523;1041.21227234;39.41638411;293646.73250168;1855279.58395158;140374.49358121;1041.95808333;-16.49841965;11.16192154;2.16796768;-18.66638732;8.99395387
526.80000000;1903.16330523;1041.19054481;39.27913227;293750.85264260;1855283.51872737;140394.65988638;1041.93118814;-16.49841965;11.15754278;2.16047080;-18.65889044;8.99707198
526.90000000;1903.16330523;1041.16881026;39.14188456;293854.97061041;1855287.43977817;140414.81785869;1041.90430395;-16.49841965;11.15316381;2.15297378;-18.65139342;9.00019003
527.00000000;1903.16330523;1041.14706872;39.00464098;293959.08640442;1855291.34710442;140434.96749827;1041.87743076;-16.49841965;11.14878463;2.14547661;-18.64389626;9.00330802
527.10000000;1903.16330523;1041.12532018;38.86740152;294063.20002392;1855295.24070651;140455.10880524;1041.85056856;-16.49841965;11.14440523;2.13797930;-18.63639894;9.00642593
527.20000000;1903.16330523;1041.10356463;38.73016619;294167.31146822;1855299.12058486;140475.24177972;1041.82371736;-16.49841965;11.14002562;2.13048184;-18.62890149;9.00954378
527.30000000;1903.16330523;1041.08180208;38.59293498;294271.42073661;1855302.98673988;140495.36642183;1041.79687716;-16.49841965;11.13564580;2.12298424;-18.62140388;9.01266156
527.40000000;1903.16330523;1041.06003253;38.45570790;294375.52782840;1855306.83917199;140515.48273168;1041.77004795;-16.49841965;11.13126576;2.11548649;-18.61390613;9.01577927
527.50000000;1903.16330523;1041.03825598;38.31848494;294479.63274288;1855310.67788160;140535.59070939;1041.74322974;-16.49841965;11.12688552;2.10798859;-18.60640824;9.01889692
527.60000000;1903.16330523;1041.01647243;38.18126611;294583.73547936;1855314.50286912;140555.69035508;1041.71642253;-16.49841965;11.12250506;2.10049055;-18.59891020;9.02201450
527.70000000;1903.16330523;1040.99468188;38.04405139;294687.83603714;1855318.31413496;140575.78166888;1041.68962631;-16.49841965;11.11812439;2.09299237;-18.59141202;9.02513202
527.80000000;1903.16330523;1040.97288433;37.90684080;294791.93441551;1855322.11167953;140595.86465089;1041.66284108;-16.49841965;11.11374351;2.08549404;-18.58391369;9.02824947
527.90000000;1903.16330523;1040.95107978;37.76963432;294896.03061377;1855325.89550325;140615.93930125;1041.63606686;-16.49841965;11.10936241;2.07799557;-18.57641521;9.03136685
528.00000000;1903.16330523;1040.92926824;37.63243196;295000.12463123;1855329.66560653;140636.00562006;1041.60930363;-16.49841965;11.10498111;2.07049695;-18.56891659;9.03448416
528.10000000;1903.16330523;1040.90744969;37.49523372;295104.21646719;1855333.42198978;140656.06360745;1041.58255139;-16.49841965;11.10059959;2.06299818;-18.56141783;9.03760141
528.20000000;1903.16330523;1040.88562414;37.35803960;295208.30612094;1855337.16465342;140676.11326353;1041.55581016;-16.49841965;11.09621786;2.05549927;-18.55391892;9.04071859
528.30000000;1903.16330523;1040.86379160;37.22084959;295312.39359178;1855340.89359784;140696.15458843;1041.52907991;-16.49841965;11.09183592;2.04800022;-18.54641986;9.04383571
528.40000000;1903.16330523;1040.84195206;37.08366370;295416.47887902;1855344.60882347;140716.18758225;1041.50236067;-16.49841965;11.08745377;2.04050102;-18.53892066;9.04695275
528.50000000;1903.16330523;1040.82010552;36.94648191;295520.56198196;1855348.31033072;140736.21224513;1041.47565242;-16.49841965;11.08307141;2.03300167;-18.53142132;9.05006974
528.60000000;1903.16330523;1040.79825198;36.80930425;295624.64289989;1855351.99811999;140756.22857718;1041.44895516;-16.49841965;11.07868883;2.02550218;-18.52392183;9.05318665
528.70000000;1903.16330523;1040.77639145;36.67213069;295728.72163212;1855355.67219170;140776.23657851;1041.42226891;-16.49841965;11.07430605;2.01800255;-18.51642219;9.05630350
528.80000000;1903.16330523;1040.75452392;36.53496124;295832.79817795;1855359.33254627;140796.23624924;1041.39559364;-16.49841965;11.06992305;2.01050277;-18.50892242;9.05942028
528.90000000;1903.16330523;1040.73264940;36.39779590;295936.87253667;1855362.97918409;140816.22758950;1041.36892938;-16.49841965;11.06553985;2.00300285;-18.50142249;9.06253700
529.00000000;1903.16330523;1040.71076788;36.26063467;296040.94470760;1855366.61210558;140836.21059940;1041.34227611;-16.49841965;11.06115643;1.99550278;-18.49392242;9.06565365
529.10000000;1903.16330523;1040.68887936;36.12347755;296145.01469002;1855370.23131116;140856.18527906;1041.31563383;-16.49841965;11.05677280;1.98800257;-18.48642221;9.06877023
529.20000000;1903.16330523;1040.66698385;35.98632454;296249.08248324;1855373.83680123;140876.15162860;1041.28900255;-16.49841965;11.05238896;1.98050221;-18.47892185;9.07188675
529.30000000;1903.16330523;1040.64508135;35.84917563;296353.14808655;1855377.42857620;140896.10964813;1041.26238227;-16.49841965;11.04800491;1.97300171;-18.47142135;9.07500320
529.40000000;1903.16330523;1040.62317185;35.71203082;296457.21149927;1855381.00663649;140916.05933777;1041.23577298;-16.49841965;11.04362065;1.96550106;-18.46392071;9.07811959
529.50000000;1903.16330523;1040.60125535;35.57489012;296561.27272069;1855384.57098251;140936.00069764;1041.20917469;-16.49841965;11.03923618;1.95800027;-18.45641992;9.08123591
529.60000000;1903.16330523;1040.57933187;35.43775352;296665.33175011;1855388.12161465;140955.93372787;1041.18258739;-16.49841965;11.03485149;1.95049933;-18.44891898;9.08435216
529.70000000;1903.16330523;1040.55740138;35.30062102;296769.38858683;1855391.65853335;140975.85842855;1041.15601109;-16.49841965;11.03046660;1.94299826;-18.44141790;9.08746835
529.80000000;1903.16330523;1040.53546391;35.16349263;296873.44323015;1855395.18173900;140995.77479983;1041.12944578;-16.49841965;11.02608150;1.93549703;-18.43391668;9.09058447
529.90000000;1903.16330523;1040.51351944;35.02636833;296977.49567938;1855398.69123201;141015.68284180;1041.10289147;-16.49841965;11.02169619;1.92799566;-18.42641531;9.09370052
530.00000000;1903.16330523;1040.49156798;34.88924813;297081.54593381;1855402.18701280;141035.58255460;1041.07634815;-16.49841965;11.01731066;1.92049415;-18.41891380;9.09681651
530.10000000;1903.16330523;1040.46960953;34.75213203;297185.59399274;1855405.66908177;141055.47393833;1041.04981583;-16.49841965;11.01292493;1.91299250;-18.41141214;9.09993243
530.20000000;1903.16330523;1040.44764409;34.61502002;297289.63985548;1855409.13743934;141075.35699311;1041.02329451;-16.49841965;11.00853898;1.90549069;-18.40391034;9.10304829
530.30000000;1903.16330523;1040.42567166;34.47791212;297393.68352133;1855412.59208591;141095.23171907;1040.99678418;-16.49841965;11.00415283;1.89798875;-18.39640840;9.10616408
530.40000000;1903.16330523;1040.40369223;34.34080830;297497.72498958;1855416.03302190;141115.09811632;1040.97028484;-16.49841965;10.99976647;1.89048666;-18.38890631;9.10927980
530.50000000;1903.16330523;1040.38170581;34.20370858;297601.76425954;1855419.46024771;141134.95618497;1040.94379650;-16.49841965;10.99537989;1.88298443;-18.38140408;9.11239546
530.60000000;1903.16330523;1040.35971241;34.06661295;297705.80133051;1855422.87376375;141154.80592515;1040.91731916;-16.49841965;10.99099311;1.87548205;-18.37390170;9.11551106
530.70000000;1903.16330523;1040.33771201;33.92952142;297809.83620179;1855426.27357044;141174.64733697;1040.89085281;-16.49841965;10.98660612;1.86797953;-18.36639918;9.11862658
530.80000000;1903.16330523;1040.31570462;33.79243397;297913.86887268;1855429.65966817;141194.48042054;1040.86439745;-16.49841965;10.98221891;1.86047687;-18.35889651;9.12174205
530.90000000;1903.16330523;1040.29369025;33.65535062;298017.89934248;1855433.03205737;141214.30517600;1040.83795309;-16.49841965;10.97783150;1.85297406;-18.35139371;9.12485744
531.00000000;1903.16330523;1040.27166888;33.51827135;298121.92761050;1855436.39073843;141234.12160344;1040.81151973;-16.49841965;10.97344388;1.84547111;-18.34389075;9.12797277
531.10000000;1903.16330523;1040.24964053;33.38119617;298225.95367603;1855439.73571177;141253.92970300;1040.78509736;-16.49841965;10.96905605;1.83796801;-18.33638766;9.13108804
531.20000000;1903.16330523;1040.22760519;33.24412508;298329.97753837;1855443.06697780;141273.72947478;1040.75868598;-16.49841965;10.96466801;1.83046477;-18.32888442;9.13420323
531.30000000;1903.16330523;1040.20556286;33.10705807;298433.99919683;1855446.38453693;141293.52091890;1040.73228560;-16.49841965;10.96027976;1.82296139;-18.32138104;9.13731837
531.40000000;1903.16330523;1040.18351354;32.96999515;298538.01865071;1855449.68838955;141313.30403549;1040.70589622;-16.49841965;10.95589130;1.81545787;-18.31387751;9.14043344
531.50000000;1903.16330523;1040.16145723;32.83293632;298642.03589931;1855452.97853609;141333.07882465;1040.67951783;-16.49841965;10.95150263;1.80795420;-18.30637384;9.14354844
531.60000000;1903.16330523;1040.13939394;32.69588156;298746.05094192;1855456.25497695;141352.84528651;1040.65315043;-16.49841965;10.94711376;1.80045038;-18.29887003;9.14666337
531.70000000;1903.16330523;1040.11732366;32.55883089;298850.06377786;1855459.51771254;141372.60342118;1040.62679403;-16.49841965;10.94272467;1.79294643;-18.29136607;9.14977824
531.80000000;1903.16330523;1040.09524640;32.42178430;298954.07440642;1855462.76674327;141392.35322877;1040.60044862;-16.49841965;10.93833537;1.78544232;-18.28386197;9.15289305
531.90000000;1903.16330523;1040.07316214;32.28474179;299058.08282691;1855466.00206954;141412.09470941;1040.57411421;-16.49841965;10.93394587;1.77793808;-18.27635773;9.15600779
532.00000000;1903.16330523;1040.05107090;32.14770336;299162.08903862;1855469.22369176;141431.82786321;1040.54779079;-16.49841965;10.92955616;1.77043369;-18.26885334;9.15912246
532.10000000;1903.16330523;1040.02897268;32.01066901;299266.09304086;1855472.43161035;141451.55269029;1040.52147837;-16.49841965;10.92516624;1.76292916;-18.26134881;9.16223707
532.20000000;1903.16330523;1040.00686747;31.87363873;299370.09483292;1855475.62582570;141471.26919076;1040.49517694;-16.49841965;10.92077611;1.75542449;-18.25384414;9.16535162
532.30000000;1903.16330523;1039.98475528;31.73661253;299474.09441412;1855478.80633823;141490.97736475;1040.46888651;-16.49841965;10.91638577;1.74791967;-18.24633932;9.16846610
532.40000000;1903.16330523;1039.96263610;31.59959040;299578.09178374;1855481.97314834;141510.67721236;1040.44260707;-16.49841965;10.91199522;1.74041471;-18.23883436;9.17158051
532.50000000;1903.16330523;1039.94050994;31.46257235;299682.08694110;1855485.12625644;141530.36873371;1040.41633862;-16.49841965;10.90760447;1.73290961;-18.23132926;9.17469486
532.60000000;1903.16330523;1039.91837679;31.32555838;299786.07988550;1855488.26566295;141550.05192892;1040.39008117;-16.49841965;10.90321350;1.72540437;-18.22382401;9.17780914
532.70000000;1903.16330523;1039.89623666;31.18854847;299890.07061623;1855491.39136826;141569.72679811;1040.36383471;-16.49841965;10.89882233;1.71789898;-18.21631862;9.18092336
532.80000000;1903.16330523;1039.87408955;31.05154264;299994.05913260;1855494.50337278;141589.39334139;1040.33759925;-16.49841965;10.89443095;1.71039344;-18.20881309;9.18403751
532.90000000;1903.16330523;1039.85193545;30.91454087;300098.04543391;1855497.60167692;141609.05155887;1040.31137478;-16.49841965;10.89003937;1.70288777;-18.20130742;9.18715160
533.00000000;1903.16330523;1039.82977437;30.77754318;300202.02951946;1855500.68628109;141628.70145068;1040.28516131;-16.49841965;10.88564757;1.69538195;-18.19380160;9.19026562
533.10000000;1903.16330523;1039.80760631;30.64054955;300306.01138855;1855503.75718569;141648.34301694;1040.25895883;-16.49841965;10.88125557;1.68787599;-18.18629564;9.19337958
533.20000000;1903.16330523;1039.78543127;30.50356000;300409.99104049;1855506.81439113;141667.97625774;1040.23276734;-16.49841965;10.87686335;1.68036989;-18.17878953;9.19649347
533.30000000;1903.16330523;1039.76324924;30.36657450;300513.96847457;1855509.85789782;141687.60117322;1040.20658685;-16.49841965;10.87247094;1.67286364;-18.17128329;9.19960729
533.40000000;1903.16330523;1039.74106024;30.22959308;300617.94369010;1855512.88770617;141707.21776349;1040.18041735;-16.49841965;10.86807831;1.66535725;-18.16377690;9.20272106
533.50000000;1903.16330523;1039.71886425;30.09261571;300721.91668638;1855515.90381658;141726.82602866;1040.15425885;-16.49841965;10.86368547;1.65785072;-18.15627037;9.20583475
533.60000000;1903.16330523;1039.69666128;29.95564242;300825.88746272;1855518.90622945;141746.42596885;1040.12811134;-16.49841965;10.85929243;1.65034405;-18.14876369;9.20894838
533.70000000;1903.16330523;1039.67445133;29.81867318;300929.85601841;1855521.89494519;141766.01758417;1040.10197482;-16.49841965;10.85489918;1.64283723;-18.14125688;9.21206195
533.80000000;1903.16330523;1039.65223440;29.68170801;301033.82235275;1855524.86996422;141785.60087475;1040.07584930;-16.49841965;10.85050572;1.63533027;-18.13374992;9.21517545
533.90000000;1903.16330523;1039.63001050;29.54474689;301137.78646506;1855527.83128693;141805.17584069;1040.04973477;-16.49841965;10.84611206;1.62782317;-18.12624281;9.21828889
534.00000000;1903.16330523;1039.60777961;29.40778984;301241.74835462;1855530.77891373;141824.74248212;1040.02363123;-16.49841965;10.84171819;1.62031593;-18.11873557;9.22140226
534.10000000;1903.16330523;1039.58554174;29.27083684;301345.70802074;1855533.71284503;141844.30079914;1039.99753869;-16.49841965;10.83732411;1.61280854;-18.11122818;9.22451557
534.20000000;1903.16330523;1039.56329690;29.13388790;301449.66546273;1855536.63308124;141863.85079187;1039.97145715;-16.49841965;10.83292982;1.60530101;-18.10372066;9.22762881
534.30000000;1903.16330523;1039.54104507;28.99694302;301553.62067989;1855539.53962275;141883.39246044;1039.94538659;-16.49841965;10.82853533;1.59779334;-18.09621298;9.23074199
534.40000000;1903.16330523;1039.51878627;28.86000220;301657.57367152;1855542.43246998;141902.92580494;1039.91932703;-16.49841965;10.82414063;1.59028552;-18.08870517;9.23385510
534.50000000;1903.16330523;1039.49652049;28.72306542;301761.52443691;1855545.31162332;141922.45082551;1039.89327847;-16.49841965;10.81974572;1.58277757;-18.08119721;9.23696815
534.60000000;1903.16330523;1039.47424773;28.58613271;301865.47297538;1855548.17708320;141941.96752225;1039.86724089;-16.49841965;10.81535061;1.57526947;-18.07368912;9.24008114
534.70000000;1903.16330523;1039.45196800;28.44920404;301969.41928623;1855551.02885000;141961.47589528;1039.84121431;-16.49841965;10.81095529;1.56776123;-18.06618088;9.24319406
534.80000000;1903.16330523;1039.42968129;28.31227943;302073.36336875;1855553.86692414;141980.97594471;1039.81519873;-16.49841965;10.80655976;1.56025285;-18.05867249;9.24630691
534.90000000;1903.16330523;1039.40738760;28.17535887;302177.30522225;1855556.69130602;142000.46767067;1039.78919414;-16.49841965;10.80216403;1.55274432;-18.05116397;9.24941970
535.00000000;1903.16330523;1039.38508694;28.03844236;302281.24484604;1855559.50199605;142019.95107326;1039.76320054;-16.49841965;10.79776809;1.54523566;-18.04365530;9.25253243
