t, с;m, кг;V_x, м/с;V_y, м/с;x, м;y, м;h, м;V, м/с;theta, град.;Theta, град.;Theta_с, град.;alpha, град.;phi, град.
519.20000000;1784.94994186;1243.37211206;74.86873093;237442.51293312;1843140.10214607;120371.43302597;1245.62415517;-21.37614477;10.78656052;3.44586233;-24.82200711;7.34069819
519.30000000;1784.94994186;1243.35396826;74.72792680;237566.84923721;1843147.58197891;120394.74192412;1245.59758888;-21.37614477;10.78391810;3.43944741;-24.81559218;7.34447069
519.40000000;1784.94994186;1243.33581564;74.58712740;237691.18372648;1843155.04773158;120418.04468201;1245.57102970;-21.37614477;10.78127555;3.43303245;-24.80917723;7.34824310
519.50000000;1784.94994186;1243.31765421;74.44633272;237815.51640005;1843162.49940455;120441.34129971;1245.54447762;-21.37614477;10.77863288;3.42661746;-24.80276224;7.35201541
519.60000000;1784.94994186;1243.29948396;74.30554277;237939.84725703;1843169.93699829;120464.63177725;1245.51793263;-21.37614477;10.77599007;3.42020244;-24.79634722;7.35578763
519.70000000;1784.94994186;1243.28130490;74.16475754;238064.17629655;1843177.36051326;120487.91611471;1245.49139474;-21.37614477;10.77334715;3.41378739;-24.78993217;7.35955976
519.80000000;1784.94994186;1243.26311703;74.02397704;238188.50351772;1843184.76994995;120511.19431212;1245.46486395;-21.37614477;10.77070409;3.40737231;-24.78351708;7.36333179
519.90000000;1784.94994186;1243.24492034;73.88320126;238312.82891966;1843192.16530883;120534.46636955;1245.43834025;-21.37614477;10.76806091;3.40095719;-24.77710196;7.36710372
520.00000000;1784.94994186;1243.22671484;73.74243021;238437.15250149;1843199.54659036;120557.73228704;1245.41182366;-21.37614477;10.76541760;3.39454204;-24.77068681;7.37087556
520.10000000;1784.94994186;1243.20850053;73.60166387;238561.47426233;1843206.91379503;120580.99206465;1245.38531416;-21.37614477;10.76277417;3.38812686;-24.76427163;7.37464731
520.20000000;1784.94994186;1243.19027741;73.46090226;238685.79420130;1843214.26692329;120604.24570243;1245.35881175;-21.37614477;10.76013061;3.38171164;-24.75785642;7.37841896
520.30000000;1784.94994186;1243.17204548;73.32014538;238810.11231752;1843221.60597564;120627.49320043;1245.33231645;-21.37614477;10.75748692;3.37529640;-24.75144117;7.38219052
520.40000000;1784.94994186;1243.15380474;73.17939321;238934.42861010;1843228.93095253;120650.73455871;1245.30582824;-21.37614477;10.75484311;3.36888112;-24.74502589;7.38596198
520.50000000;1784.94994186;1243.13555520;73.03864576;239058.74307818;1843236.24185444;120673.96977732;1245.27934712;-21.37614477;10.75219916;3.36246581;-24.73861058;7.38973335
520.60000000;1784.94994186;1243.11729684;72.89790303;239183.05572085;1843243.53868184;120697.19885631;1245.25287311;-21.37614477;10.74955510;3.35605047;-24.73219524;7.39350463
520.70000000;1784.94994186;1243.09902968;72.75716503;239307.36653725;1843250.82143520;120720.42179574;1245.22640618;-21.37614477;10.74691090;3.34963509;-24.72577987;7.39727581
520.80000000;1784.94994186;1243.08075371;72.61643174;239431.67552649;1843258.09011500;120743.63859566;1245.19994636;-21.37614477;10.74426658;3.34321968;-24.71936446;7.40104690
520.90000000;1784.94994186;1243.06246894;72.47570317;239555.98268770;1843265.34472171;120766.84925611;1245.17349363;-21.37614477;10.74162214;3.33680425;-24.71294902;7.40481789
521.00000000;1784.94994186;1243.04417536;72.33497931;239680.28801999;1843272.58525579;120790.05377716;1245.14704799;-21.37614477;10.73897756;3.33038877;-24.70653355;7.40858879
521.10000000;1784.94994186;1243.02587298;72.19426018;239804.59152248;1843279.81171773;120813.25215886;1245.12060945;-21.37614477;10.73633286;3.32397327;-24.70011804;7.41235959
521.20000000;1784.94994186;1243.00756179;72.05354576;239928.89319429;1843287.02410798;120836.44440126;1245.09417801;-21.37614477;10.73368804;3.31755773;-24.69370251;7.41613030
521.30000000;1784.94994186;1242.98924180;71.91283606;240053.19303454;1843294.22242703;120859.63050440;1245.06775366;-21.37614477;10.73104308;3.31114216;-24.68728694;7.41990092
521.40000000;1784.94994186;1242.97091300;71.77213107;240177.49104236;1843301.40667535;120882.81046836;1245.04133641;-21.37614477;10.72839801;3.30472656;-24.68087134;7.42367144
521.50000000;1784.94994186;1242.95257541;71.63143080;240301.78721685;1843308.57685341;120905.98429316;1245.01492625;-21.37614477;10.72575280;3.29831093;-24.67445571;7.42744187
521.60000000;1784.94994186;1242.93422901;71.49073524;240426.08155714;1843315.73296167;120929.15197888;1244.98852319;-21.37614477;10.72310747;3.29189527;-24.66804004;7.43121220
521.70000000;1784.94994186;1242.91587381;71.35004440;240550.37406236;1843322.87500061;120952.31352557;1244.96212722;-21.37614477;10.72046201;3.28547957;-24.66162434;7.43498244
521.80000000;1784.94994186;1242.89750981;71.20935827;240674.66473161;1843330.00297071;120975.46893327;1244.93573834;-21.37614477;10.71781643;3.27906384;-24.65520861;7.43875259
521.90000000;1784.94994186;1242.87913701;71.06867685;240798.95356403;1843337.11687242;120998.61820203;1244.90935656;-21.37614477;10.71517072;3.27264808;-24.64879285;7.44252264
522.00000000;1784.94994186;1242.86075542;70.92800015;240923.24055872;1843344.21670623;121021.76133192;1244.88298187;-21.37614477;10.71252488;3.26623228;-24.64237706;7.44629260
522.10000000;1784.94994186;1242.84236502;70.78732815;241047.52571482;1843351.30247261;121044.89832298;1244.85661428;-21.37614477;10.70987892;3.25981646;-24.63596123;7.45006247
522.20000000;1784.94994186;1242.82396583;70.64666087;241171.80903143;1843358.37417202;121068.02917527;1244.83025378;-21.37614477;10.70723283;3.25340060;-24.62954537;7.45383224
522.30000000;1784.94994186;1242.80555784;70.50599830;241296.09050769;1843365.43180494;121091.15388883;1244.80390037;-21.37614477;10.70458662;3.24698471;-24.62312948;7.45760191
522.40000000;1784.94994186;1242.78714105;70.36534044;241420.37014271;1843372.47537184;121114.27246373;1244.77755406;-21.37614477;10.70194028;3.24056878;-24.61671356;7.46137150
522.50000000;1784.94994186;1242.76871547;70.22468729;241544.64793561;1843379.50487318;121137.38490001;1244.75121484;-21.37614477;10.69929381;3.23415283;-24.61029760;7.46514099
522.60000000;1784.94994186;1242.75028109;70.08403885;241668.92388551;1843386.52030945;121160.49119773;1244.72488272;-21.37614477;10.69664722;3.22773684;-24.60388161;7.46891038
522.70000000;1784.94994186;1242.73183792;69.94339511;241793.19799153;1843393.52168111;121183.59135693;1244.69855768;-21.37614477;10.69400050;3.22132082;-24.59746559;7.47267968
522.80000000;1784.94994186;1242.71338595;69.80275609;241917.47025280;1843400.50898863;121206.68537768;1244.67223974;-21.37614477;10.69135366;3.21490477;-24.59104954;7.47644889
522.90000000;1784.94994186;1242.69492520;69.66212177;242041.74066843;1843407.48223249;121229.77326002;1244.64592890;-21.37614477;10.68870669;3.20848868;-24.58463346;7.48021801
523.00000000;1784.94994186;1242.67645564;69.52149216;242166.00923754;1843414.44141314;121252.85500401;1244.61962514;-21.37614477;10.68605960;3.20207257;-24.57821734;7.48398703
523.10000000;1784.94994186;1242.65797730;69.38086725;242290.27595926;1843421.38653107;121275.93060970;1244.59332848;-21.37614477;10.68341237;3.19565642;-24.57180119;7.48775596
523.20000000;1784.94994186;1242.63949017;69.24024706;242414.54083271;1843428.31758675;121299.00007714;1244.56703891;-21.37614477;10.68076503;3.18924024;-24.56538501;7.49152479
523.30000000;1784.94994186;1242.62099424;69.09963156;242538.80385700;1843435.23458064;121322.06340638;1244.54075643;-21.37614477;10.67811756;3.18282402;-24.55896880;7.49529353
523.40000000;1784.94994186;1242.60248952;68.95902077;242663.06503127;1843442.13751322;121345.12059749;1244.51448104;-21.37614477;10.67546996;3.17640778;-24.55255255;7.49906218
523.50000000;1784.94994186;1242.58397602;68.81841469;242787.32435462;1843449.02638495;121368.17165050;1244.48821274;-21.37614477;10.67282223;3.16999150;-24.54613628;7.50283073
523.60000000;1784.94994186;1242.56545373;68.67781331;242911.58182618;1843455.90119631;121391.21656547;1244.46195154;-21.37614477;10.67017438;3.16357519;-24.53971997;7.50659919
523.70000000;1784.94994186;1242.54692264;68.53721663;243035.83744507;1843462.76194777;121414.25534245;1244.43569743;-21.37614477;10.66752641;3.15715885;-24.53330362;7.51036756
523.80000000;1784.94994186;1242.52838277;68.39662466;243160.09121041;1843469.60863980;121437.28798151;1244.40945041;-21.37614477;10.66487831;3.15074247;-24.52688725;7.51413583
523.90000000;1784.94994186;1242.50983412;68.25603739;243284.34312133;1843476.44127286;121460.31448268;1244.38321048;-21.37614477;10.66223008;3.14432607;-24.52047084;7.51790401
524.00000000;1784.94994186;1242.49127667;68.11545481;243408.59317694;1843483.25984743;121483.33484602;1244.35697764;-21.37614477;10.65958173;3.13790963;-24.51405440;7.52167210
524.10000000;1784.94994186;1242.47271045;67.97487694;243532.84137637;1843490.06436398;121506.34907159;1244.33075189;-21.37614477;10.65693325;3.13149316;-24.50763793;7.52544009
524.20000000;1784.94994186;1242.45413543;67.83430377;243657.08771874;1843496.85482298;121529.35715944;1244.30453323;-21.37614477;10.65428465;3.12507666;-24.50122143;7.52920799
524.30000000;1784.94994186;1242.43555163;67.69373530;243781.33220317;1843503.63122489;121552.35910961;1244.27832166;-21.37614477;10.65163592;3.11866012;-24.49480489;7.53297580
524.40000000;1784.94994186;1242.41695905;67.55317153;243905.57482877;1843510.39357019;121575.35492216;1244.25211719;-21.37614477;10.64898707;3.11224355;-24.48838833;7.53674351
524.50000000;1784.94994186;1242.39835769;67.41261246;244029.81559468;1843517.14185936;121598.34459715;1244.22591980;-21.37614477;10.64633809;3.10582695;-24.48197173;7.54051113
524.60000000;1784.94994186;1242.37974754;67.27205809;244154.05450002;1843523.87609284;121621.32813462;1244.19972950;-21.37614477;10.64368898;3.09941032;-24.47555509;7.54427866
524.70000000;1784.94994186;1242.36112861;67.13150841;244278.29154390;1843530.59627113;121644.30553463;1244.17354630;-21.37614477;10.64103975;3.09299366;-24.46913843;7.54804610
524.80000000;1784.94994186;1242.34250090;66.99096344;244402.52672545;1843537.30239468;121667.27679724;1244.14737018;-21.37614477;10.63839040;3.08657696;-24.46272173;7.55181344
524.90000000;1784.94994186;1242.32386441;66.85042315;244526.76004379;1843543.99446397;121690.24192248;1244.12120115;-21.37614477;10.63574092;3.08016023;-24.45630500;7.55558069
525.00000000;1784.94994186;1242.30521914;66.70988757;244650.99149804;1843550.67247947;121713.20091042;1244.09503921;-21.37614477;10.63309131;3.07374347;-24.44988824;7.55934784
525.10000000;1784.94994186;1242.28656508;66.56935668;244775.22108732;1843557.33644164;121736.15376111;1244.06888436;-21.37614477;10.63044158;3.06732668;-24.44347145;7.56311490
525.20000000;1784.94994186;1242.26790225;66.42883049;244899.44881076;1843563.98635096;121759.10047459;1244.04273660;-21.37614477;10.62779172;3.06090985;-24.43705462;7.56688187
525.30000000;1784.94994186;1242.24923065;66.28830899;245023.67466748;1843570.62220790;121782.04105093;1244.01659593;-21.37614477;10.62514174;3.05449299;-24.43063777;7.57064875
525.40000000;1784.94994186;1242.23055026;66.14779218;245147.89865660;1843577.24401292;121804.97549017;1243.99046235;-21.37614477;10.62249163;3.04807610;-24.42422088;7.57441553
525.50000000;1784.94994186;1242.21186110;66.00728007;245272.12077724;1843583.85176649;121827.90379237;1243.96433585;-21.37614477;10.61984140;3.04165918;-24.41780395;7.57818222
525.60000000;1784.94994186;1242.19316316;65.86677265;245396.34102852;1843590.44546909;121850.82595758;1243.93821645;-21.37614477;10.61719105;3.03524223;-24.41138700;7.58194882
525.70000000;1784.94994186;1242.17445645;65.72626992;245520.55940958;1843597.02512118;121873.74198585;1243.91210413;-21.37614477;10.61454056;3.02882524;-24.40497001;7.58571533
525.80000000;1784.94994186;1242.15574096;65.58577188;245644.77591952;1843603.59072323;121896.65187723;1243.88599890;-21.37614477;10.61188996;3.02240822;-24.39855299;7.58948174
525.90000000;1784.94994186;1242.13701669;65.44527854;245768.99055748;1843610.14227571;121919.55563178;1243.85990076;-21.37614477;10.60923923;3.01599117;-24.39213594;7.59324806
526.00000000;1784.94994186;1242.11828365;65.30478989;245893.20332257;1843616.67977909;121942.45324954;1243.83380971;-21.37614477;10.60658837;3.00957409;-24.38571886;7.59701428
526.10000000;1784.94994186;1242.09954184;65.16430592;246017.41421391;1843623.20323384;121965.34473057;1243.80772574;-21.37614477;10.60393739;3.00315697;-24.37930175;7.60078042
526.20000000;1784.94994186;1242.08079126;65.02382665;246141.62323064;1843629.71264043;121988.23007493;1243.78164886;-21.37614477;10.60128628;2.99673982;-24.37288460;7.60454646
526.30000000;1784.94994186;1242.06203190;64.88335207;246265.83037187;1843636.20799933;122011.10928266;1243.75557907;-21.37614477;10.59863505;2.99032264;-24.36646742;7.60831241
526.40000000;1784.94994186;1242.04326378;64.74288217;246390.03563673;1843642.68931100;122033.98235381;1243.72951637;-21.37614477;10.59598369;2.98390543;-24.36005021;7.61207826
526.50000000;1784.94994186;1242.02448688;64.60241696;246514.23902434;1843649.15657592;122056.84928844;1243.70346075;-21.37614477;10.59333221;2.97748819;-24.35363296;7.61584403
526.60000000;1784.94994186;1242.00570121;64.46195644;246638.44053381;1843655.60979455;122079.71008660;1243.67741222;-21.37614477;10.59068061;2.97107091;-24.34721569;7.61960970
526.70000000;1784.94994186;1241.98690677;64.32150061;246762.64016429;1843662.04896736;122102.56474835;1243.65137078;-21.37614477;10.58802888;2.96465360;-24.34079838;7.62337527
526.80000000;1784.94994186;1241.96810357;64.18104946;246886.83791488;1843668.47409483;122125.41327373;1243.62533642;-21.37614477;10.58537702;2.95823626;-24.33438104;7.62714076
526.90000000;1784.94994186;1241.94929159;64.04060300;247011.03378471;1843674.88517741;122148.25566279;1243.59930915;-21.37614477;10.58272504;2.95181889;-24.32796366;7.63090615
527.00000000;1784.94994186;1241.93047085;63.90016123;247135.22777290;1843681.28221558;122171.09191560;1243.57328897;-21.37614477;10.58007294;2.94540148;-24.32154626;7.63467145
527.10000000;1784.94994186;1241.91164134;63.75972414;247259.41987859;1843687.66520981;122193.92203219;1243.54727587;-21.37614477;10.57742071;2.93898405;-24.31512882;7.63843666
527.20000000;1784.94994186;1241.89280307;63.61929173;247383.61010088;1843694.03416057;122216.74601263;1243.52126986;-21.37614477;10.57476835;2.93256658;-24.30871135;7.64220178
527.30000000;1784.94994186;1241.87395603;63.47886401;247507.79843891;1843700.38906832;122239.56385696;1243.49527093;-21.37614477;10.57211587;2.92614907;-24.30229385;7.64596680
527.40000000;1784.94994186;1241.85510022;63.33844097;247631.98489179;1843706.72993353;122262.37556524;1243.46927909;-21.37614477;10.56946327;2.91973154;-24.29587631;7.64973173
527.50000000;1784.94994186;1241.83623565;63.19802261;247756.16945866;1843713.05675667;122285.18113751;1243.44329434;-21.37614477;10.56681054;2.91331397;-24.28945875;7.65349657
527.60000000;1784.94994186;1241.81736232;63.05760894;247880.35213863;1843719.36953820;122307.98057384;1243.41731667;-21.37614477;10.56415769;2.90689638;-24.28304115;7.65726132
527.70000000;1784.94994186;1241.79848022;62.91719994;248004.53293083;1843725.66827861;122330.77387427;1243.39134609;-21.37614477;10.56150472;2.90047875;-24.27662352;7.66102597
527.80000000;1784.94994186;1241.77958936;62.77679563;248128.71183438;1843731.95297835;122353.56103885;1243.36538259;-21.37614477;10.55885161;2.89406108;-24.27020586;7.66479053
527.90000000;1784.94994186;1241.76068974;62.63639600;248252.88884841;1843738.22363789;122376.34206764;1243.33942617;-21.37614477;10.55619839;2.88764339;-24.26378816;7.66855500
528.00000000;1784.94994186;1241.74178135;62.49600105;248377.06397204;1843744.48025770;122399.11696069;1243.31347685;-21.37614477;10.55354504;2.88122566;-24.25737043;7.67231938
528.10000000;1784.94994186;1241.72286421;62.35561078;248501.23720439;1843750.72283826;122421.88571805;1243.28753460;-21.37614477;10.55089157;2.87480790;-24.25095268;7.67608366
528.20000000;1784.94994186;1241.70393830;62.21522518;248625.40854459;1843756.95138002;122444.64833977;1243.26159944;-21.37614477;10.54823797;2.86839011;-24.24453488;7.67984786
528.30000000;1784.94994186;1241.68500364;62.07484427;248749.57799176;1843763.16588345;122467.40482591;1243.23567137;-21.37614477;10.54558425;2.86197229;-24.23811706;7.68361196
528.40000000;1784.94994186;1241.66606022;61.93446803;248873.74554503;1843769.36634903;122490.15517651;1243.20975037;-21.37614477;10.54293040;2.85555443;-24.23169920;7.68737597
528.50000000;1784.94994186;1241.64710804;61.79409647;248997.91120351;1843775.55277721;122512.89939162;1243.18383647;-21.37614477;10.54027643;2.84913654;-24.22528132;7.69113989
528.60000000;1784.94994186;1241.62814710;61.65372959;249122.07496634;1843781.72516848;122535.63747131;1243.15792964;-21.37614477;10.53762233;2.84271862;-24.21886340;7.69490371
528.70000000;1784.94994186;1241.60917740;61.51336739;249246.23683264;1843787.88352329;122558.36941562;1243.13202990;-21.37614477;10.53496811;2.83630067;-24.21244544;7.69866744
528.80000000;1784.94994186;1241.59019895;61.37300986;249370.39680153;1843794.02784211;122581.09522460;1243.10613725;-21.37614477;10.53231377;2.82988268;-24.20602746;7.70243108
528.90000000;1784.94994186;1241.57121174;61.23265700;249494.55487214;1843800.15812541;122603.81489831;1243.08025167;-21.37614477;10.52965930;2.82346467;-24.19960944;7.70619463
529.00000000;1784.94994186;1241.55221577;61.09230882;249618.71104358;1843806.27437367;122626.52843679;1243.05437318;-21.37614477;10.52700471;2.81704662;-24.19319139;7.70995809
529.10000000;1784.94994186;1241.53321106;60.95196531;249742.86531500;1843812.37658733;122649.23584011;1243.02850178;-21.37614477;10.52434999;2.81062854;-24.18677331;7.71372146
529.20000000;1784.94994186;1241.51419758;60.81162648;249867.01768550;1843818.46476688;122671.93710830;1243.00263745;-21.37614477;10.52169515;2.80421042;-24.18035520;7.71748473
529.30000000;1784.94994186;1241.49517536;60.67129232;249991.16815422;1843824.53891278;122694.63224143;1242.97678021;-21.37614477;10.51904019;2.79779228;-24.17393705;7.72124791
529.40000000;1784.94994186;1241.47614438;60.53096283;250115.31672028;1843830.59902550;122717.32123954;1242.95093005;-21.37614477;10.51638510;2.79137410;-24.16751888;7.72501100
529.50000000;1784.94994186;1241.45710465;60.39063802;250239.46338281;1843836.64510551;122740.00410268;1242.92508698;-21.37614477;10.51372989;2.78495589;-24.16110067;7.72877400
529.60000000;1784.94994186;1241.43805617;60.25031787;250363.60814092;1843842.67715326;122762.68083091;1242.89925098;-21.37614477;10.51107455;2.77853765;-24.15468242;7.73253691
529.70000000;1784.94994186;1241.41899893;60.11000240;250487.75099375;1843848.69516924;122785.35142429;1242.87342207;-21.37614477;10.50841910;2.77211937;-24.14826415;7.73629972
529.80000000;1784.94994186;1241.39993295;59.96969159;250611.89194042;1843854.69915390;122808.01588285;1242.84760024;-21.37614477;10.50576351;2.76570107;-24.14184584;7.74006244
529.90000000;1784.94994186;1241.38085821;59.82938546;250736.03098005;1843860.68910771;122830.67420665;1242.82178550;-21.37614477;10.50310780;2.75928273;-24.13542750;7.74382508
530.00000000;1784.94994186;1241.36177473;59.68908400;250860.16811177;1843866.66503115;122853.32639575;1242.79597783;-21.37614477;10.50045197;2.75286436;-24.12900913;7.74758761
530.10000000;1784.94994186;1241.34268250;59.54878720;250984.30333470;1843872.62692467;122875.97245020;1242.77017725;-21.37614477;10.49779602;2.74644596;-24.12259073;7.75135006
530.20000000;1784.94994186;1241.32358152;59.40849507;251108.43664798;1843878.57478874;122898.61237004;1242.74438374;-21.37614477;10.49513994;2.74002752;-24.11617230;7.75511242
530.30000000;1784.94994186;1241.30447180;59.26820762;251232.56805071;1843884.50862384;122921.24615534;1242.71859732;-21.37614477;10.49248374;2.73360905;-24.10975383;7.75887468
530.40000000;1784.94994186;1241.28535332;59.12792482;251356.69754204;1843890.42843042;122943.87380613;1242.69281798;-21.37614477;10.48982741;2.72719055;-24.10333533;7.76263686
530.50000000;1784.94994186;1241.26622610;58.98764670;251480.82512109;1843896.33420896;122966.49532247;1242.66704572;-21.37614477;10.48717096;2.72077202;-24.09691680;7.76639894
530.60000000;1784.94994186;1241.24709014;58.84737324;251604.95078697;1843902.22595991;122989.11070442;1242.64128055;-21.37614477;10.48451439;2.71435346;-24.09049823;7.77016093
530.70000000;1784.94994186;1241.22794543;58.70710444;251729.07453882;1843908.10368376;123011.71995203;1242.61552245;-21.37614477;10.48185769;2.70793486;-24.08407964;7.77392283
530.80000000;1784.94994186;1241.20879198;58.56684031;251853.19637577;1843913.96738096;123034.32306534;1242.58977143;-21.37614477;10.47920087;2.70151624;-24.07766101;7.77768464
530.90000000;1784.94994186;1241.18962978;58.42658085;251977.31629693;1843919.81705198;123056.92004441;1242.56402749;-21.37614477;10.47654393;2.69509757;-24.07124235;7.78144635
531.00000000;1784.94994186;1241.17045884;58.28632605;252101.43430143;1843925.65269728;123079.51088930;1242.53829064;-21.37614477;10.47388686;2.68867888;-24.06482366;7.78520798
531.10000000;1784.94994186;1241.15127916;58.14607591;252225.55038840;1843931.47431734;123102.09560004;1242.51256086;-21.37614477;10.47122967;2.68226016;-24.05840493;7.78896951
531.20000000;1784.94994186;1241.13209073;58.00583044;252349.66455697;1843937.28191262;123124.67417670;1242.48683816;-21.37614477;10.46857236;2.67584140;-24.05198618;7.79273096
531.30000000;1784.94994186;1241.11289357;57.86558962;252473.77680626;1843943.07548359;123147.24661932;1242.46112255;-21.37614477;10.46591492;2.66942261;-24.04556739;7.79649231
531.40000000;1784.94994186;1241.09368766;57.72535347;252597.88713539;1843948.85503070;123169.81292796;1242.43541401;-21.37614477;10.46325736;2.66300379;-24.03914857;7.80025357
531.50000000;1784.94994186;1241.07447301;57.58512198;252721.99554350;1843954.62055444;123192.37310267;1242.40971255;-21.37614477;10.46059968;2.65658494;-24.03272971;7.80401474
531.60000000;1784.94994186;1241.05524963;57.44489515;252846.10202970;1843960.37205525;123214.92714350;1242.38401817;-21.37614477;10.45794187;2.65016605;-24.02631083;7.80777581
531.70000000;1784.94994186;1241.03601750;57.30467299;252970.20659313;1843966.10953362;123237.47505049;1242.35833087;-21.37614477;10.45528394;2.64374714;-24.01989191;7.81153680
531.80000000;1784.94994186;1241.01677664;57.16445548;253094.30923291;1843971.83299001;123260.01682371;1242.33265065;-21.37614477;10.45262588;2.63732819;-24.01347296;7.81529770
531.90000000;1784.94994186;1240.99752704;57.02424263;253218.40994817;1843977.54242487;123282.55246321;1242.30697751;-21.37614477;10.44996771;2.63090920;-24.00705398;7.81905850
532.00000000;1784.94994186;1240.97826871;56.88403444;253342.50873803;1843983.23783869;123305.08196903;1242.28131145;-21.37614477;10.44730940;2.62449019;-24.00063496;7.82281921
532.10000000;1784.94994186;1240.95900163;56.74383090;253466.60560162;1843988.91923192;123327.60534122;1242.25565246;-21.37614477;10.44465098;2.61807114;-23.99421592;7.82657984
532.20000000;1784.94994186;1240.93972582;56.60363203;253590.70053807;1843994.58660502;123350.12257985;1242.23000056;-21.37614477;10.44199243;2.61165207;-23.98779684;7.83034037
532.30000000;1784.94994186;1240.92044128;56.46343781;253714.79354649;1844000.23995848;123372.63368495;1242.20435573;-21.37614477;10.43933376;2.60523296;-23.98137773;7.83410081
532.40000000;1784.94994186;1240.90114800;56.32324824;253838.88462603;1844005.87929274;123395.13865659;1242.17871798;-21.37614477;10.43667497;2.59881381;-23.97495859;7.83786116
532.50000000;1784.94994186;1240.88184599;56.18306334;253962.97377580;1844011.50460828;123417.63749480;1242.15308731;-21.37614477;10.43401606;2.59239464;-23.96853941;7.84162142
532.60000000;1784.94994186;1240.86253525;56.04288309;254087.06099494;1844017.11590556;123440.13019966;1242.12746372;-21.37614477;10.43135702;2.58597543;-23.96212021;7.84538158
532.70000000;1784.94994186;1240.84321577;55.90270749;254211.14628256;1844022.71318505;123462.61677119;1242.10184720;-21.37614477;10.42869785;2.57955619;-23.95570097;7.84914166
532.80000000;1784.94994186;1240.82388756;55.76253655;254335.22963780;1844028.29644721;123485.09720946;1242.07623776;-21.37614477;10.42603857;2.57313692;-23.94928170;7.85290165
532.90000000;1784.94994186;1240.80455062;55.62237026;254459.31105978;1844033.86569252;123507.57151453;1242.05063540;-21.37614477;10.42337916;2.56671762;-23.94286239;7.85666154
533.00000000;1784.94994186;1240.78520494;55.48220862;254583.39054763;1844039.42092142;123530.03968642;1242.02504012;-21.37614477;10.42071963;2.56029828;-23.93644306;7.86042135
533.10000000;1784.94994186;1240.76585054;55.34205164;254707.46810048;1844044.96213440;123552.50172521;1241.99945191;-21.37614477;10.41805998;2.55387892;-23.93002369;7.86418106
533.20000000;1784.94994186;1240.74648741;55.20189931;254831.54371745;1844050.48933191;123574.95763095;1241.97387078;-21.37614477;10.41540020;2.54745952;-23.92360429;7.86794068
533.30000000;1784.94994186;1240.72711555;55.06175163;254955.61739767;1844056.00251441;123597.40740367;1241.94829673;-21.37614477;10.41274030;2.54104009;-23.91718486;7.87170021
533.40000000;1784.94994186;1240.70773496;54.92160860;255079.68914027;1844061.50168239;123619.85104344;1241.92272975;-21.37614477;10.41008028;2.53462062;-23.91076540;7.87545966
533.50000000;1784.94994186;1240.68834564;54.78147023;255203.75894437;1844066.98683629;123642.28855030;1241.89716985;-21.37614477;10.40742013;2.52820113;-23.90434590;7.87921901
533.60000000;1784.94994186;1240.66894760;54.64133650;255327.82680911;1844072.45797659;123664.71992431;1241.87161703;-21.37614477;10.40475987;2.52178160;-23.89792637;7.88297827
533.70000000;1784.94994186;1240.64954082;54.50120742;255451.89273360;1844077.91510374;123687.14516552;1241.84607128;-21.37614477;10.40209947;2.51536204;-23.89150681;7.88673744
533.80000000;1784.94994186;1240.63012533;54.36108299;255575.95671698;1844083.35821823;123709.56427398;1241.82053261;-21.37614477;10.39943896;2.50894244;-23.88508722;7.89049652
533.90000000;1784.94994186;1240.61070110;54.22096321;255700.01875837;1844088.78732050;123731.97724974;1241.79500101;-21.37614477;10.39677833;2.50252282;-23.87866759;7.89425551
534.00000000;1784.94994186;1240.59126816;54.08084808;255824.07885691;1844094.20241102;123754.38409285;1241.76947649;-21.37614477;10.39411757;2.49610316;-23.87224794;7.89801440
534.10000000;1784.94994186;1240.57182648;53.94073759;255948.13701172;1844099.60349027;123776.78480336;1241.74395905;-21.37614477;10.39145669;2.48968348;-23.86582825;7.90177321
534.20000000;1784.94994186;1240.55237609;53.80063175;256072.19322192;1844104.99055870;123799.17938132;1241.71844868;-21.37614477;10.38879568;2.48326375;-23.85940853;7.90553193
534.30000000;1784.94994186;1240.53291697;53.66053056;256196.24748664;1844110.36361677;123821.56782679;1241.69294539;-21.37614477;10.38613456;2.47684400;-23.85298878;7.90929056
534.40000000;1784.94994186;1240.51344913;53.52043401;256320.29980502;1844115.72266496;123843.95013982;1241.66744917;-21.37614477;10.38347331;2.47042422;-23.84656899;7.91304909
534.50000000;1784.94994186;1240.49397257;53.38034211;256444.35017618;1844121.06770373;123866.32632046;1241.64196003;-21.37614477;10.38081194;2.46400440;-23.84014917;7.91680754
534.60000000;1784.94994186;1240.47448728;53.24025486;256568.39859924;1844126.39873354;123888.69636875;1241.61647796;-21.37614477;10.37815044;2.45758455;-23.83372932;7.92056589
534.70000000;1784.94994186;1240.45499328;53.10017224;256692.44507334;1844131.71575486;123911.06028475;1241.59100296;-21.37614477;10.37548883;2.45116467;-23.82730944;7.92432416
534.80000000;1784.94994186;1240.43549055;52.96009427;256816.48959761;1844137.01876814;123933.41806851;1241.56553505;-21.37614477;10.37282709;2.44474476;-23.82088953;7.92808233
534.90000000;1784.94994186;1240.41597911;52.82002095;256940.53217116;1844142.30777387;123955.76972009;1241.54007420;-21.37614477;10.37016523;2.43832481;-23.81446958;7.93184042
535.00000000;1784.94994186;1240.39645895;52.67995226;257064.57279314;1844147.58277249;123978.11523952;1241.51462043;-21.37614477;10.36750325;2.43190483;-23.80804961;7.93559841
535.10000000;1784.94994186;1240.37693007;52.53988822;257188.61146266;1844152.84376447;124000.45462687;1241.48917373;-21.37614477;10.36484114;2.42548482;-23.80162960;7.93935632
