t, с;m, кг;V_x, м/с;V_y, м/с;x, м;y, м;h, м;V, м/с;theta, град.;Theta, град.;Theta_с, град.;alpha, град.;phi, град.
269.10000000;2212.25668605;521.03129806;413.61965212;44090.47263026;1800850.89000585;63390.54560959;665.24794640;26.26185792;39.84673320;38.44423317;-12.18237525;1.40250003
269.20000000;2211.96395349;521.43587578;413.66994215;44142.59598780;1800892.25448676;63433.17418409;665.59611897;26.23687236;39.83009523;38.42597008;-12.18909772;1.40412515
269.30000000;2211.67122093;521.84059120;413.72008799;44194.75981001;1800933.62398947;63475.81022075;665.94437743;26.21188681;39.81346049;38.40770901;-12.19582220;1.40575148
269.40000000;2211.37848837;522.24544427;413.77008957;44246.96411063;1800974.99849955;63518.45370884;666.29272177;26.18690126;39.79682897;38.38944996;-12.20254870;1.40737901
269.50000000;2211.08575581;522.65043495;413.81994681;44299.20890345;1801016.37800258;63561.10463758;666.64115199;26.16191571;39.78020067;38.37119292;-12.20927721;1.40900775
269.60000000;2210.79302326;523.05556319;413.86965964;44351.49420221;1801057.76248410;63603.76299624;666.98966810;26.13693016;39.76357560;38.35293790;-12.21600775;1.41063769
269.70000000;2210.50029070;523.46082896;413.91922797;44403.82002067;1801099.15192969;63646.42877404;667.33827010;26.11194461;39.74695374;38.33468490;-12.22274029;1.41226884
269.80000000;2210.20755814;523.86623221;413.96865173;44456.18637258;1801140.54632488;63689.10196023;667.68695799;26.08695906;39.73033511;38.31643391;-12.22947485;1.41390120
269.90000000;2209.91482558;524.27177290;414.01793084;44508.59327169;1801181.94565521;63731.78254404;668.03573177;26.06197350;39.71371970;38.29818493;-12.23621142;1.41553477
270.00000000;2209.62209302;524.67745099;414.06706523;44561.04073174;1801223.34990622;63774.47051469;668.38459145;26.03698795;39.69710751;38.27993796;-12.24295001;1.41716955
270.10000000;2209.32936047;525.08326642;414.11605481;44613.52876647;1801264.75906343;63817.16586141;668.73353702;26.01200240;39.68049854;38.26169300;-12.24969060;1.41880553
270.20000000;2209.03662791;525.48921917;414.16489952;44666.05738960;1801306.17311236;63859.86857342;669.08256849;25.98701685;39.66389278;38.24345006;-12.25643321;1.42044273
270.30000000;2208.74389535;525.89530918;414.21359926;44718.62661488;1801347.59203850;63902.57863993;669.43168585;25.96203130;39.64729025;38.22520912;-12.26317782;1.42208113
270.40000000;2208.45116279;526.30153641;414.26215397;44771.23645601;1801389.01582737;63945.29605016;669.78088912;25.93704575;39.63069093;38.20697019;-12.26992444;1.42372074
270.50000000;2208.15843023;526.70790082;414.31056356;44823.88692673;1801430.44446446;63988.02079332;670.13017830;25.91206019;39.61409483;38.18873327;-12.27667307;1.42536156
270.60000000;2207.86569767;527.11440236;414.35882797;44876.57804075;1801471.87793525;64030.75285862;670.47955338;25.88707464;39.59750195;38.17049835;-12.28342371;1.42700360
270.70000000;2207.57296512;527.52104100;414.40694711;44929.30981177;1801513.31622521;64073.49223524;670.82901436;25.86208909;39.58091228;38.15226544;-12.29017635;1.42864684
270.80000000;2207.28023256;527.92781669;414.45492090;44982.08225352;1801554.75931982;64116.23891240;671.17856126;25.83710354;39.56432583;38.13403453;-12.29693099;1.43029129
270.90000000;2206.98750000;528.33472938;414.50274927;45034.89537968;1801596.20720454;64158.99287928;671.52819406;25.81211799;39.54774259;38.11580563;-12.30368764;1.43193696
271.00000000;2206.69476744;528.74177904;414.55043214;45087.74920396;1801637.65986483;64201.75412507;671.87791278;25.78713244;39.53116257;38.09757873;-12.31044630;1.43358383
271.10000000;2206.40203488;529.14896561;414.59796943;45140.64374005;1801679.11728612;64244.52263896;672.22771741;25.76214688;39.51458576;38.07935384;-12.31720695;1.43523192
271.20000000;2206.10930233;529.55628906;414.64536106;45193.57900164;1801720.57945386;64287.29841014;672.57760796;25.73716133;39.49801217;38.06113094;-12.32396961;1.43688122
271.30000000;2205.81656977;529.96374934;414.69260697;45246.55500242;1801762.04635347;64330.08142777;672.92758443;25.71217578;39.48144178;38.04291005;-12.33073426;1.43853174
271.40000000;2205.52383721;530.37134641;414.73970706;45299.57175607;1801803.51797039;64372.87168104;673.27764682;25.68719023;39.46487461;38.02469115;-12.33750092;1.44018346
271.50000000;2205.23110465;530.77908022;414.78666127;45352.62927626;1801844.99429002;64415.66915911;673.62779513;25.66220468;39.44831066;38.00647425;-12.34426957;1.44183640
271.60000000;2204.93837209;531.18695073;414.83346952;45405.72757667;1801886.47529778;64458.47385115;673.97802936;25.63721913;39.43174991;37.98825935;-12.35104023;1.44349056
271.70000000;2204.64563953;531.59495791;414.88013172;45458.86667096;1801927.96097906;64501.28574633;674.32834952;25.61223358;39.41519237;37.97004645;-12.35781287;1.44514592
271.80000000;2204.35290698;532.00310169;414.92664780;45512.04657281;1801969.45131925;64544.10483379;674.67875560;25.58724802;39.39863805;37.95183554;-12.36458752;1.44680251
271.90000000;2204.06017442;532.41138205;414.97301769;45565.26729586;1802010.94630374;64586.93110270;675.02924762;25.56226247;39.38208693;37.93362663;-12.37136416;1.44846030
272.00000000;2203.76744186;532.81979893;415.01924130;45618.52885377;1802052.44591791;64629.76454221;675.37982556;25.53727692;39.36553902;37.91541971;-12.37814279;1.45011931
272.10000000;2203.47470930;533.22835229;415.06531856;45671.83126019;1802093.95014713;64672.60514147;675.73048944;25.51229137;39.34899433;37.89721479;-12.38492342;1.45177954
272.20000000;2203.18197674;533.63704209;415.11124939;45725.17452877;1802135.45897674;64715.45288961;676.08123925;25.48730582;39.33245284;37.87901185;-12.39170604;1.45344098
272.30000000;2202.88924419;534.04586829;415.15703372;45778.55867315;1802176.97239212;64758.30777579;676.43207499;25.46232027;39.31591455;37.86081091;-12.39849064;1.45510364
272.40000000;2202.59651163;534.45483084;415.20267146;45831.98370698;1802218.49037860;64801.16978913;676.78299668;25.43733471;39.29937948;37.84261196;-12.40527725;1.45676752
272.50000000;2202.30377907;534.86392969;415.24816254;45885.44964387;1802260.01292152;64844.03891876;677.13400430;25.41234916;39.28284761;37.82441500;-12.41206584;1.45843261
272.60000000;2202.01104651;535.27316481;415.29350688;45938.95649746;1802301.54000622;64886.91515382;677.48509786;25.38736361;39.26631894;37.80622003;-12.41885641;1.46009892
272.70000000;2201.71831395;535.68253614;415.33870441;45992.50428137;1802343.07161801;64929.79848343;677.83627736;25.36237806;39.24979348;37.78802704;-12.42564898;1.46176644
272.80000000;2201.42558140;536.09204365;415.38375504;46046.09300922;1802384.60774220;64972.68889671;678.18754281;25.33739251;39.23327123;37.76983604;-12.43244353;1.46343519
272.90000000;2201.13284884;536.50168730;415.42865870;46099.72269464;1802426.14836411;65015.58638277;678.53889420;25.31240696;39.21675218;37.75164703;-12.43924007;1.46510515
273.00000000;2200.84011628;536.91146703;415.47341532;46153.39335122;1802467.69346904;65058.49093074;678.89033154;25.28742140;39.20023633;37.73346000;-12.44603860;1.46677633
273.10000000;2200.54738372;537.32138280;415.51802481;46207.10499258;1802509.24304227;65101.40252972;679.24185483;25.26243585;39.18372369;37.71527496;-12.45283911;1.46844873
273.20000000;2200.25465116;537.73143457;415.56248710;46260.85763231;1802550.79706910;65144.32116881;679.59346407;25.23745030;39.16721424;37.69709190;-12.45964160;1.47012234
273.30000000;2199.96191860;538.14162229;415.60680210;46314.65128402;1802592.35553478;65187.24683711;679.94515926;25.21246475;39.15070801;37.67891082;-12.46644607;1.47179718
273.40000000;2199.66918605;538.55194593;415.65096975;46368.48596130;1802633.91842461;65230.17952373;680.29694040;25.18747920;39.13420497;37.66073173;-12.47325253;1.47347324
273.50000000;2199.37645349;538.96240543;415.69498997;46422.36167774;1802675.48572382;65273.11921776;680.64880750;25.16249365;39.11770513;37.64255461;-12.48006097;1.47515052
273.60000000;2199.08372093;539.37300075;415.73886267;46476.27844691;1802717.05741768;65316.06590829;681.00076055;25.13750810;39.10120849;37.62437948;-12.48687138;1.47682901
273.70000000;2198.79098837;539.78373185;415.78258779;46530.23628241;1802758.63349144;65359.01958440;681.35279957;25.11252254;39.08471505;37.60620632;-12.49368378;1.47850873
273.80000000;2198.49825581;540.19459868;415.82616523;46584.23519781;1802800.21393032;65401.98023518;681.70492454;25.08753699;39.06822482;37.58803514;-12.50049815;1.48018967
273.90000000;2198.20552326;540.60560120;415.86959494;46638.27520667;1802841.79871956;65444.94784970;682.05713547;25.06255144;39.05173778;37.56986594;-12.50731450;1.48187183
274.00000000;2197.91279070;541.01673937;415.91287682;46692.35632257;1802883.38784438;65487.92241705;682.40943236;25.03756589;39.03525393;37.55169872;-12.51413283;1.48355522
274.10000000;2197.62005814;541.42801313;415.95601080;46746.47855906;1802924.98128999;65530.90392629;682.76181522;25.01258034;39.01877329;37.53353347;-12.52095313;1.48523982
274.20000000;2197.32732558;541.83942245;415.99899680;46800.64192971;1802966.57904160;65573.89236649;683.11428405;24.98759479;39.00229584;37.51537019;-12.52777541;1.48692565
274.30000000;2197.03459302;542.25096729;416.04183476;46854.84644807;1803008.18108442;65616.88772672;683.46683884;24.96260923;38.98582159;37.49720889;-12.53459966;1.48861270
274.40000000;2196.74186047;542.66264758;416.08452458;46909.09212769;1803049.78740362;65659.88999603;683.81947960;24.93762368;38.96935053;37.47904956;-12.54142588;1.49030097
274.50000000;2196.44912791;543.07446330;416.12706619;46963.37898210;1803091.39798439;65702.89916348;684.17220632;24.91263813;38.95288267;37.46089221;-12.54825407;1.49199047
274.60000000;2196.15639535;543.48641440;416.16945952;47017.70702486;1803133.01281191;65745.91521812;684.52501902;24.88765258;38.93641801;37.44273682;-12.55508424;1.49368119
274.70000000;2195.86366279;543.89850083;416.21170448;47072.07626949;1803174.63187135;65788.93814900;684.87791770;24.86266703;38.91995654;37.42458340;-12.56191637;1.49537313
274.80000000;2195.57093023;544.31072254;416.25380100;47126.48672953;1803216.25514786;65831.96794517;685.23090234;24.83768148;38.90349826;37.40643196;-12.56875048;1.49706630
274.90000000;2195.27819767;544.72307950;416.29574901;47180.93841851;1803257.88262660;65875.00459567;685.58397296;24.81269592;38.88704317;37.38828248;-12.57558655;1.49876070
275.00000000;2194.98546512;545.13557166;416.33754842;47235.43134994;1803299.51429271;65918.04808953;685.93712956;24.78771037;38.87059128;37.37013496;-12.58242459;1.50045632
275.10000000;2194.69273256;545.54819897;416.37919916;47289.96553735;1803341.15013133;65961.09841579;686.29037214;24.76272482;38.85414258;37.35198942;-12.58926460;1.50215316
275.20000000;2194.40000000;545.96096139;416.42070114;47344.54099424;1803382.79012758;66004.15556348;686.64370070;24.73773927;38.83769707;37.33384584;-12.59610657;1.50385123
275.30000000;2194.10726744;546.37385888;416.46205430;47399.15773413;1803424.43426660;66047.21952162;686.99711523;24.71275372;38.82125475;37.31570422;-12.60295050;1.50555053
275.40000000;2193.81453488;546.78689138;416.50325856;47453.81577052;1803466.08253348;66090.29027924;687.35061575;24.68776817;38.80481562;37.29756457;-12.60979640;1.50725105
275.50000000;2193.52180233;547.20005885;416.54431383;47508.51511690;1803507.73491334;66133.36782536;687.70420225;24.66278262;38.78837968;37.27942688;-12.61664426;1.50895280
275.60000000;2193.22906977;547.61336126;416.58522005;47563.25578678;1803549.39139128;66176.45214898;688.05787474;24.63779706;38.77194693;37.26129115;-12.62349409;1.51065578
275.70000000;2192.93633721;548.02679855;416.62597713;47618.03779365;1803591.05195238;66219.54323913;688.41163322;24.61281151;38.75551737;37.24315739;-12.63034587;1.51235998
275.80000000;2192.64360465;548.44037068;416.66658499;47672.86115099;1803632.71658173;66262.64108480;688.76547768;24.58782596;38.73909099;37.22502558;-12.63719962;1.51406541
275.90000000;2192.35087209;548.85407760;416.70704356;47727.72587228;1803674.38526440;66305.74567501;689.11940813;24.56284041;38.72266781;37.20689573;-12.64405532;1.51577208
276.00000000;2192.05813953;549.26791927;416.74735277;47782.63197100;1803716.05798546;66348.85699875;689.47342457;24.53785486;38.70624781;37.18876784;-12.65091299;1.51747996
276.10000000;2191.76540698;549.68189565;416.78751253;47837.57946062;1803757.73472997;66391.97504502;689.82752700;24.51286931;38.68983099;37.17064191;-12.65777260;1.51918908
276.20000000;2191.47267442;550.09600669;416.82752276;47892.56835462;1803799.41548298;66435.09980281;690.18171542;24.48788375;38.67341737;37.15251794;-12.66463418;1.52089943
276.30000000;2191.17994186;550.51025233;416.86738340;47947.59866645;1803841.10022954;66478.23126110;690.53598984;24.46289820;38.65700692;37.13439592;-12.67149771;1.52261101
276.40000000;2190.88720930;550.92463255;416.90709435;48002.67040957;1803882.78895467;66521.36940889;690.89035025;24.43791265;38.64059966;37.11627585;-12.67836320;1.52432381
276.50000000;2190.59447674;551.33914729;416.94665555;48057.78359744;1803924.48164342;66564.51423516;691.24479666;24.41292710;38.62419559;37.09815774;-12.68523064;1.52603785
276.60000000;2190.30174419;551.75379651;416.98606692;48112.93824351;1803966.17828079;66607.66572888;691.59932907;24.38794155;38.60779470;37.08004158;-12.69210003;1.52775312
276.70000000;2190.00901163;552.16858016;417.02532838;48168.13436123;1804007.87885181;66650.82387902;691.95394748;24.36295600;38.59139699;37.06192737;-12.69897138;1.52946962
276.80000000;2189.71627907;552.58349820;417.06443985;48223.37196402;1804049.58334147;66693.98867456;692.30865188;24.33797044;38.57500246;37.04381512;-12.70584467;1.53118734
276.90000000;2189.42354651;552.99855058;417.10340126;48278.65106534;1804091.29173477;66737.16010447;692.66344229;24.31298489;38.55861112;37.02570481;-12.71271992;1.53290631
277.00000000;2189.13081395;553.41373725;417.14221252;48333.97167862;1804133.00401671;66780.33815770;693.01831870;24.28799934;38.54222295;37.00759646;-12.71959711;1.53462650
277.10000000;2188.83808140;553.82905818;417.18087357;48389.33381727;1804174.72017227;66823.52282321;693.37328111;24.26301379;38.52583797;36.98949005;-12.72647626;1.53634792
277.20000000;2188.54534884;554.24451331;417.21938432;48444.73749473;1804216.44018642;66866.71408996;693.72832953;24.23802824;38.50945617;36.97138559;-12.73335735;1.53807058
277.30000000;2188.25261628;554.66010260;417.25774469;48500.18272440;1804258.16404412;66909.91194690;694.08346395;24.21304269;38.49307754;36.95328307;-12.74024039;1.53979447
277.40000000;2187.95988372;555.07582601;417.29595462;48555.66951972;1804299.89173034;66953.11638298;694.43868438;24.18805714;38.47670210;36.93518251;-12.74712537;1.54151959
277.50000000;2187.66715116;555.49168349;417.33401401;48611.19789407;1804341.62323003;66996.32738714;694.79399082;24.16307158;38.46032983;36.91708388;-12.75401230;1.54324595
277.60000000;2187.37441860;555.90767499;417.37192280;48666.76786088;1804383.35852813;67039.54494833;695.14938327;24.13808603;38.44396074;36.89898720;-12.76090117;1.54497354
277.70000000;2187.08168605;556.32380046;417.40968091;48722.37943354;1804425.09760957;67082.76905547;695.50486172;24.11310048;38.42759483;36.88089246;-12.76779198;1.54670237
277.80000000;2186.78895349;556.74005987;417.44728826;48778.03262544;1804466.84045928;67125.99969750;695.86042619;24.08811493;38.41123210;36.86279967;-12.77468474;1.54843243
277.90000000;2186.49622093;557.15645317;417.48474477;48833.72744998;1804508.58706219;67169.23686336;696.21607667;24.06312938;38.39487254;36.84470882;-12.78157944;1.55016372
278.00000000;2186.20348837;557.57298030;417.52205036;48889.46392053;1804550.33740321;67212.48054196;696.57181317;24.03814383;38.37851615;36.82661990;-12.78847608;1.55189625
278.10000000;2185.91075581;557.98964123;417.55920496;48945.24205050;1804592.09146723;67255.73072223;696.92763568;24.01315827;38.36216294;36.80853293;-12.79537465;1.55363002
278.20000000;2185.61802326;558.40643591;417.59620849;49001.06185324;1804633.84923916;67298.98739309;697.28354420;23.98817272;38.34581291;36.79044789;-12.80227517;1.55536502
278.30000000;2185.32529070;558.82336430;417.63306088;49056.92334213;1804675.61070389;67342.25054344;697.63953875;23.96318717;38.32946605;36.77236479;-12.80917762;1.55710125
278.40000000;2185.03255814;559.24042634;417.66976204;49112.82653055;1804717.37584630;67385.52016221;697.99561931;23.93820162;38.31312236;36.75428363;-12.81608201;1.55883873
278.50000000;2184.73982558;559.65762199;417.70631190;49168.77143186;1804759.14465126;67428.79623829;698.35178588;23.91321607;38.29678184;36.73620440;-12.82298834;1.56057744
278.60000000;2184.44709302;560.07495120;417.74271038;49224.75805940;1804800.91710363;67472.07876060;698.70803848;23.88823052;38.28044450;36.71812711;-12.82989660;1.56231738
278.70000000;2184.15436047;560.49241394;417.77895740;49280.78642655;1804842.69318828;67515.36771802;699.06437710;23.86324496;38.26411032;36.70005176;-12.83680679;1.56405857
278.80000000;2183.86162791;560.91001015;417.81505290;49336.85654664;1804884.47289006;67558.66309947;699.42080174;23.83825941;38.24777932;36.68197833;-12.84371892;1.56580099
278.90000000;2183.56889535;561.32773979;417.85099678;49392.96843302;1804926.25619381;67601.96489382;699.77731241;23.81327386;38.23145149;36.66390684;-12.85063298;1.56754465
279.00000000;2183.27616279;561.74560280;417.88678897;49449.12209904;1804968.04308436;67645.27308997;700.13390909;23.78828831;38.21512683;36.64583728;-12.85754897;1.56928955
279.10000000;2182.98343023;562.16359916;417.92242940;49505.31755803;1805009.83354654;67688.58767680;700.49059181;23.76330276;38.19880534;36.62776964;-12.86446689;1.57103569
279.20000000;2182.69069767;562.58172880;417.95791798;49561.55482332;1805051.62756518;67731.90864320;700.84736055;23.73831721;38.18248701;36.60970394;-12.87138674;1.57278307
279.30000000;2182.39796512;562.99999169;417.99325465;49617.83390823;1805093.42512508;67775.23597803;701.20421531;23.71333166;38.16617185;36.59164017;-12.87830851;1.57453168
279.40000000;2182.10523256;563.41838777;418.02843931;49674.15482609;1805135.22621104;67818.56967018;701.56115610;23.68834610;38.14985986;36.57357832;-12.88523222;1.57628154
279.50000000;2181.81250000;563.83691700;418.06347191;49730.51759022;1805177.03080787;67861.90970852;701.91818292;23.66336055;38.13355104;36.55551840;-12.89215785;1.57803264
279.60000000;2181.51976744;564.25557934;418.09835235;49786.92221393;1805218.83890035;67905.25608191;702.27529577;23.63837500;38.11724538;36.53746041;-12.89908541;1.57978498
279.70000000;2181.22703488;564.67437473;418.13308056;49843.36871053;1805260.65047327;67948.60877921;702.63249465;23.61338945;38.10094289;36.51940434;-12.90601489;1.58153855
279.80000000;2180.93430233;565.09330314;418.16765647;49899.85709331;1805302.46551139;67991.96778929;702.98977956;23.58840390;38.08464357;36.50135019;-12.91294630;1.58329337
279.90000000;2180.64156977;565.51236451;418.20208000;49956.38737559;1805344.28399948;68035.33310099;703.34715051;23.56341835;38.06834741;36.48329797;-12.91987963;1.58504943
280.00000000;2180.34883721;565.93155880;418.23635106;50012.95957064;1805386.10592230;68078.70470318;703.70460748;23.53843279;38.05205441;36.46524767;-12.92681488;1.58680674
280.10000000;2180.05610465;566.35088596;418.27046958;50069.57369177;1805427.93126461;68122.08258469;704.06215049;23.51344724;38.03576457;36.44719929;-12.93375205;1.58856528
280.20000000;2179.76337209;566.77034595;418.30443549;50126.22975226;1805469.76001113;68165.46673438;704.41977954;23.48846169;38.01947790;36.42915283;-12.94069114;1.59032507
280.30000000;2179.47063953;567.18993872;418.33824871;50182.92776539;1805511.59214662;68208.85714109;704.77749462;23.46347614;38.00319439;36.41110829;-12.94763215;1.59208610
280.40000000;2179.17790698;567.60966422;418.37190916;50239.66774443;1805553.42765578;68252.25379364;705.13529573;23.43849059;37.98691404;36.39306567;-12.95457508;1.59384837
280.50000000;2178.88517442;568.02952241;418.40541676;50296.44970266;1805595.26652335;68295.65668089;705.49318289;23.41350504;37.97063685;36.37502497;-12.96151993;1.59561189
280.60000000;2178.59244186;568.44951323;418.43877144;50353.27365333;1805637.10873404;68339.06579164;705.85115608;23.38851948;37.95436283;36.35698618;-12.96846670;1.59737665
280.70000000;2178.29970930;568.86963665;418.47197311;50410.13960972;1805678.95427254;68382.48111474;706.20921531;23.36353393;37.93809196;36.33894931;-12.97541538;1.59914265
280.80000000;2178.00697674;569.28989262;418.50502171;50467.04758508;1805720.80312356;68425.90263900;706.56736058;23.33854838;37.92182425;36.32091435;-12.98236597;1.60090990
280.90000000;2177.71424419;569.71028109;418.53791715;50523.99759267;1805762.65527178;68469.33035325;706.92559189;23.31356283;37.90555970;36.30288131;-12.98931848;1.60267839
281.00000000;2177.42151163;570.13080200;418.57065936;50580.98964572;1805804.51070188;68512.76424630;707.28390924;23.28857728;37.88929831;36.28485018;-12.99627290;1.60444813
281.10000000;2177.12877907;570.55145533;418.60324825;50638.02375748;1805846.36939854;68556.20430695;707.64231263;23.26359173;37.87304008;36.26682096;-13.00322924;1.60621911
281.20000000;2176.83604651;570.97224101;418.63568376;50695.09994119;1805888.23134642;68599.65052403;708.00080207;23.23860618;37.85678500;36.24879366;-13.01018748;1.60799134
281.30000000;2176.54331395;571.39315901;418.66796581;50752.21821009;1805930.09653017;68643.10288633;708.35937755;23.21362062;37.84053308;36.23076826;-13.01714763;1.60976482
281.40000000;2176.25058140;571.81420927;418.70009431;50809.37857741;1805971.96493446;68686.56138265;708.71803907;23.18863507;37.82428431;36.21274477;-13.02410970;1.61153954
281.50000000;2175.95784884;572.23539175;418.73206919;50866.58105635;1806013.83654392;68730.02600179;709.07678664;23.16364952;37.80803870;36.19472319;-13.03107367;1.61331551
281.60000000;2175.66511628;572.65670641;418.76389038;50923.82566016;1806055.71134318;68773.49673255;709.43562025;23.13866397;37.79179624;36.17670352;-13.03803955;1.61509272
281.70000000;2175.37238372;573.07815319;418.79555779;50981.11240204;1806097.58931687;68816.97356371;709.79453991;23.11367842;37.77555694;36.15868576;-13.04500734;1.61687119
281.80000000;2175.07965116;573.49973204;418.82707135;51038.44129520;1806139.47044960;68860.45648407;710.15354561;23.08869287;37.75932079;36.14066990;-13.05197703;1.61865090
281.90000000;2174.78691860;573.92144293;418.85843098;51095.81235285;1806181.35472600;68903.94548240;710.51263737;23.06370731;37.74308780;36.12265594;-13.05894863;1.62043185
282.00000000;2174.49418605;574.34328580;418.88963661;51153.22558819;1806223.24213067;68947.44054748;710.87181517;23.03872176;37.72685795;36.10464389;-13.06592213;1.62221406
282.10000000;2174.20145349;574.76526060;418.92068815;51210.68101441;1806265.13264819;68990.94166809;711.23107902;23.01373621;37.71063126;36.08663374;-13.07289753;1.62399752
282.20000000;2173.90872093;575.18736730;418.95158554;51268.17864470;1806307.02626316;69034.44883301;711.59042892;22.98875066;37.69440772;36.06862550;-13.07987484;1.62578222
282.30000000;2173.61598837;575.60960584;418.98232868;51325.71849226;1806348.92296016;69077.96203099;711.94986487;22.96376511;37.67818733;36.05061915;-13.08685404;1.62756818
282.40000000;2173.32325581;576.03197617;419.01291752;51383.30057026;1806390.82272375;69121.48125080;712.30938687;22.93877956;37.66197008;36.03261471;-13.09383515;1.62935538
282.50000000;2173.03052326;576.45447825;419.04335196;51440.92489189;1806432.72553851;69165.00648121;712.66899492;22.91379400;37.64575599;36.01461216;-13.10081815;1.63114383
282.60000000;2172.73779070;576.87711204;419.07363193;51498.59147031;1806474.63138900;69208.53771097;713.02868902;22.88880845;37.62954505;35.99661151;-13.10780306;1.63293354
282.70000000;2172.44505814;577.29987747;419.10375736;51556.30031868;1806516.54025975;69252.07492884;713.38846918;22.86382290;37.61333725;35.97861276;-13.11478986;1.63472449
282.80000000;2172.15232558;577.72277451;419.13372816;51614.05145019;1806558.45213531;69295.61812357;713.74833539;22.83883735;37.59713260;35.96061591;-13.12177856;1.63651669
282.90000000;2171.85959302;578.14580311;419.16354426;51671.84487797;1806600.36700022;69339.16728389;714.10828765;22.81385180;37.58093110;35.94262095;-13.12876915;1.63831015
283.00000000;2171.56686047;578.56896322;419.19320559;51729.68061519;1806642.28483901;69382.72239857;714.46832597;22.78886625;37.56473274;35.92462789;-13.13576164;1.64010486
283.10000000;2171.27412791;578.99225480;419.22271205;51787.55867500;1806684.20563618;69426.28345633;714.82845034;22.76388070;37.54853753;35.90663672;-13.14275602;1.64190082
283.20000000;2170.98139535;579.41567779;419.25206359;51845.47907053;1806726.12937625;69469.85044591;715.18866077;22.73889514;37.53234547;35.88864744;-13.14975230;1.64369803
283.30000000;2170.68866279;579.83923215;419.28126012;51903.44181494;1806768.05604373;69513.42335604;715.54895726;22.71390959;37.51615655;35.87066005;-13.15675046;1.64549649
283.40000000;2170.39593023;580.26291783;419.31030156;51961.44692134;1806809.98562311;69557.00217546;715.90933980;22.68892404;37.49997077;35.85267456;-13.16375052;1.64729621
283.50000000;2170.10319767;580.68673479;419.33918784;52019.49440288;1806851.91809887;69600.58689288;716.26980839;22.66393849;37.48378814;35.83469096;-13.17075247;1.64909718
283.60000000;2169.81046512;581.11068297;419.36791888;52077.58427267;1806893.85345550;69644.17749704;716.63036305;22.63895294;37.46760865;35.81670924;-13.17775630;1.65089941
283.70000000;2169.51773256;581.53476233;419.39649460;52135.71654384;1806935.79167747;69687.77397664;716.99100376;22.61396739;37.45143230;35.79872941;-13.18476203;1.65270288
283.80000000;2169.22500000;581.95897282;419.42491492;52193.89122951;1806977.73274924;69731.37632040;717.35173053;22.58898183;37.43525909;35.78075148;-13.19176964;1.65450762
283.90000000;2168.93226744;582.38331439;419.45317977;52252.10834278;1807019.67665527;69774.98451704;717.71254336;22.56399628;37.41908903;35.76277542;-13.19877914;1.65631360
284.00000000;2168.63953488;582.80778700;419.48128907;52310.36789676;1807061.62338001;69818.59855526;718.07344226;22.53901073;37.40292210;35.74480125;-13.20579052;1.65812085
284.10000000;2168.34680233;583.23239060;419.50924275;52368.66990454;1807103.57290790;69862.21842375;718.43442721;22.51402518;37.38675831;35.72682897;-13.21280379;1.65992934
284.20000000;2168.05406977;583.65712513;419.53704072;52427.01437924;1807145.52522337;69905.84411124;718.79549822;22.48903963;37.37059767;35.70885857;-13.21981894;1.66173909
284.30000000;2167.76133721;584.08199056;419.56468291;52485.40133393;1807187.48031085;69949.47560640;719.15665529;22.46405408;37.35444016;35.69089006;-13.22683598;1.66355010
284.40000000;2167.46860465;584.50698683;419.59216924;52543.83078171;1807229.43815475;69993.11289794;719.51789842;22.43906852;37.33828579;35.67292342;-13.23385490;1.66536237
284.50000000;2167.17587209;584.93211390;419.61949964;52602.30273566;1807271.39873950;70036.75597453;719.87922761;22.41408297;37.32213455;35.65495867;-13.24087569;1.66717589
284.60000000;2166.88313953;585.35737172;419.64667402;52660.81720885;1807313.36204948;70080.40482488;720.24064287;22.38909742;37.30598645;35.63699579;-13.24789837;1.66899066
284.70000000;2166.59040698;585.78276024;419.67369231;52719.37421436;1807355.32806910;70124.05943766;720.60214419;22.36411187;37.28984149;35.61903480;-13.25492293;1.67080670
284.80000000;2166.29767442;586.20827941;419.70055444;52777.97376526;1807397.29678274;70167.71980154;720.96373157;22.33912632;37.27369967;35.60107568;-13.26194936;1.67262399
284.90000000;2166.00494186;586.63392918;419.72726032;52836.61587460;1807439.26817478;70211.38590522;721.32540502;22.31414077;37.25756098;35.58311844;-13.26897767;1.67444254
285.00000000;2165.71220930;587.05970951;419.75380988;52895.30055544;1807481.24222959;70255.05773734;721.68716452;22.28915522;37.24142542;35.56516308;-13.27600786;1.67626234
285.10000000;2165.41947674;587.48562035;419.78020305;52954.02782085;1807523.21893154;70298.73528659;722.04901010;22.26416966;37.22529300;35.54720959;-13.28303992;1.67808341
285.20000000;2165.12674419;587.91166164;419.80643973;53012.79768386;1807565.19826499;70342.41854163;722.41094173;22.23918411;37.20916371;35.52925797;-13.29007386;1.67990573
285.30000000;2164.83401163;588.33783335;419.83251987;53071.61015752;1807607.18021427;70386.10749112;722.77295944;22.21419856;37.19303755;35.51130823;-13.29710967;1.68172932
285.40000000;2164.54127907;588.76413542;419.85844337;53130.46525488;1807649.16476374;70429.80212372;723.13506320;22.18921301;37.17691453;35.49336037;-13.30414736;1.68355416
285.50000000;2164.24854651;589.19056781;419.88421017;53189.36298895;1807691.15189772;70473.50242808;723.49725303;22.16422746;37.16079463;35.47541437;-13.31118691;1.68538026
